Carrier,ID ,Search Ring Name ID,Block,Lot,Zoning District,Hight and Bulk District,Type of Building,Preference (1-7),Type of Consumer Services,Type of Consumer Products,Number of Antennas,Location of BTS,Type of Technology,Radio Frequency Range (Megahertz),Power Output of Equipment (Watts),Height to Top of Antenna,Name of Community Liason,Phone Number of Community Liason,Comments,Location 1
Verizon Wireless,302055,SF_LM_PH3_SC 154,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.774603', 'needs_recoding': False, 'human_address': '{""address"":""1201 4th Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.390897'}"
Verizon Wireless,302056,SF_LM_PH3_SC 155,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.76796', 'needs_recoding': False, 'human_address': '{""address"":""550 Terry Francois Blvd"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.387464'}"
Verizon Wireless,302057,SF_LM_PH3_SC 156,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.771066', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.3908'}"
Verizon Wireless,302058,SF_LM_PH3_SC 157,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.771216', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.392841'}"
Verizon Wireless,302059,SF_LM_PH1_SC 43,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.772494', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.393907'}"
Verizon Wireless,302060,SF LM PH1 SC 51 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.769491', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.394559'}"
Verizon Wireless,302418,SF LM PH2 SC 107 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302421,SF_LM_PH2_SC 122,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302425,SF LM PH2 SC 99 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302427,SF_LM_PH3_SC 135,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302434,SF LM SC 200 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302437,SF_UM_PH2_SC 109,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302443,SF UM PH2 SC 189 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.80351', 'needs_recoding': False, 'human_address': '{""address"":""333 Lombard St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.407175'}"
Verizon Wireless,302449,SF_UM_PH1_SC 46,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302458,SF_UM_PH2_SC 56,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302465,SF UM PH2 SC 93 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.803005', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 1968 Powell St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411259'}"
Verizon Wireless,302472,SF_UM_PH1_SC 184,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302490,SF_UM_PH2_SC34,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.797456', 'needs_recoding': False, 'human_address': '{""address"":""1020 Kearny Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.405316'}"
Verizon Wireless,302497,SF_UM_PH2_SC83,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.803826', 'needs_recoding': False, 'human_address': '{""address"":""2309 Taylor"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.415008'}"
Verizon Wireless,302498,SF UM PH2 SC 84 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.805529', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 2001 Grant Ave. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.408541'}"
Verizon Wireless,302503,SF_UM_PH2_SC 89,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302509,SF UM PH2 SC 98 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.803723', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 290 Lombard St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.406535'}"
Verizon Wireless,302563,SF_UM_PH3_SC 245,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302566,SF_UM_PH3_SC 238,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302599,SF UM PH3 SC 295 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.783756', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413747'}"
Verizon Wireless,302621,SF UM PH3 SC 13 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.778676', 'needs_recoding': False, 'human_address': '{""address"":""ADJACENT TO 1 DR. CARLTON B. GOODLETT PL. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.418418'}"
Verizon Wireless,302625,SF_UM_PH3_SC 286,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302627,SF_UM_PH3_SC285 ALT,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.781719', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.418395'}"
Verizon Wireless,302643,SF_UM_PH3_SC 257,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,302696,SF UM PH3 SC 22 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.786148', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 400-420 Taylor St. (O\'Farrell St. Frontage) (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.410792'}"
Verizon Wireless,318889,SF_UM_SC 412,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,386754,SF_UM_SC401,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,
Verizon Wireless,TBD,SF UM PH1 SC 36 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.787368', 'needs_recoding': False, 'human_address': '{""address"":""703 market St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.403532'}"
Verizon Wireless,TBD,SF_UM_PH1_SC51,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.791801', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.398'}"
Verizon Wireless,TBD,SF_UM_PH2_SC69,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.807639', 'needs_recoding': False, 'human_address': '{""address"":""2340 Stockton St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41058'}"
Verizon Wireless,TBD,SF_UM_PH3_SC17,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.781044', 'needs_recoding': False, 'human_address': '{""address"":""96 McALLISTER ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41363'}"
Verizon Wireless,TBD,SF UM PH3 SC 2 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.788235', 'needs_recoding': False, 'human_address': '{""address"":""341 POST ST."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.408222'}"
Verizon Wireless,291704,SF UM PH3 SC 251 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.787789', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 700 Jones St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413315'}"
Verizon Wireless,291705,SF UM PH3 SC 252 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.78834', 'needs_recoding': False, 'human_address': '{""address"":""ADJACENT TO 627 TAYLOR ST. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411911'}"
Verizon Wireless,TBD,SF UM PH3 SC 255 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.789197', 'needs_recoding': False, 'human_address': '{""address"":""556 Sutter St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.409564'}"
Verizon Wireless,TBD,SF_UM_PH3_SC260,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.786822', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411564'}"
Verizon Wireless,TBD,SF UM PH3 SC 269 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.787729', 'needs_recoding': False, 'human_address': '{""address"":""700 Post St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413515'}"
Verizon Wireless,296100,SF UM PH3 SC 299 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.781365', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 401 Golden Gate Ave. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417295'}"
Verizon Wireless,291710,SF UM PH3 SC 301 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.780869', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 190 McAllister St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.414818'}"
Verizon Wireless,291717,SF UM PH4 SC 100 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.799479', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 480 Columbus Ave. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.408783'}"
Verizon Wireless,TBD,SF UM PH4 SC 132 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.801584', 'needs_recoding': False, 'human_address': '{""address"":""2215 Leavenworth St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417943'}"
Verizon Wireless,TBD,SF UM PH4 SC 153 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.798947', 'needs_recoding': False, 'human_address': '{""address"":""2250 Larkin St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420587'}"
Verizon Wireless,TBD,SF UM PH4 SC 166 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.796423', 'needs_recoding': False, 'human_address': '{""address"":""962 PACIFIC AVE."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411168'}"
Verizon Wireless,TBD,SF UM PH4 SC 233 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.791789', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 1590 Sacramento St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419117'}"
Verizon Wireless,TBD,SF UM PH4 SC 146 - A,TBD,TBD,TBD,TBD,TBD,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.80003', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 822 Union St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41309'}"
Verizon Wireless,TBD,SF UM SC 401 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.798166', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 312 Columbus Ave. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.406964'}"
Verizon Wireless,414729,SF UM SC 403 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.794843', 'needs_recoding': False, 'human_address': '{""address"":""1290 Jackson St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.416116'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 003,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.787729', 'needs_recoding': False, 'human_address': '{""address"":""Across 5952 Fulton St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413515'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 005,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.781365', 'needs_recoding': False, 'human_address': '{""address"":""Across 4744 Fulton St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417295'}"
Verizon Wireless,414733,SF GGP GOLDEN GATE PARK 006,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.780869', 'needs_recoding': False, 'human_address': '{""address"":""Across 797 14th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.414818'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 007,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.799479', 'needs_recoding': False, 'human_address': '{""address"":""Across 3220 Fulton St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.408783'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 008,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.801584', 'needs_recoding': False, 'human_address': '{""address"":""Across 2530 Fulton St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417943'}"
Verizon Wireless,414737,SF GGP GOLDEN GATE PARK 009,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.798947', 'needs_recoding': False, 'human_address': '{""address"":""Across 1986 Page St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420587'}"
Verizon Wireless,414738,SF GGP GOLDEN GATE PARK 010,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.796423', 'needs_recoding': False, 'human_address': '{""address"":""Frederick St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411168'}"
Verizon Wireless,414740,SF GGP GOLDEN GATE PARK 012,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.791789', 'needs_recoding': False, 'human_address': '{""address"":""9th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419117'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 014,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.80003', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41309'}"
Verizon Wireless,414742,SF GGP GOLDEN GATE PARK 016,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.798166', 'needs_recoding': False, 'human_address': '{""address"":""33rd Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.406964'}"
Verizon Wireless,414743,SF GGP GOLDEN GATE PARK 017,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.794843', 'needs_recoding': False, 'human_address': '{""address"":""40th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.416116'}"
Verizon Wireless,414744,SF GGP GOLDEN GATE PARK 018,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.763356', 'needs_recoding': False, 'human_address': '{""address"":""Across 1230 La Playa St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.509456'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 019,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.772855', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.479823'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 020,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.766316', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.452879'}"
Verizon Wireless,TBD,SF GGP GOLDEN GATE PARK 021,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.765787', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.457182'}"
Verizon Wireless,414141,SF MARINA 001,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.805032', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.447218'}"
Verizon Wireless,414142,SF_MRN002 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.805222', 'needs_recoding': False, 'human_address': '{""address"":""MARINA BLVD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.445697'}"
Verizon Wireless,414348,SF MARINA 003,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.805674', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.442397'}"
Verizon Wireless,414143,SF MARINA 004,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.805896', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.439683'}"
Verizon Wireless,414144,SF_MRN005 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.806239', 'needs_recoding': False, 'human_address': '{""address"":""MARINA BLVD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.437581'}"
Verizon Wireless,414145,SF MARINA 006,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.804999', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.433142'}"
Verizon Wireless,414146,SF_MRN007 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.80455', 'needs_recoding': False, 'human_address': '{""address"":""JEFFERSON ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.443867'}"
Verizon Wireless,414147,SF_MRN008 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.803669', 'needs_recoding': False, 'human_address': '{""address"":""DIVISADERO ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.443464'}"
Verizon Wireless,414148,SF_MRN009 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.802464', 'needs_recoding': False, 'human_address': '{""address"":""BRODERICK ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.445142'}"
Verizon Wireless,414149,SF_MRN010 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.801886', 'needs_recoding': False, 'human_address': '{""address"":""DIVISADERO ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.443381'}"
Verizon Wireless,414150,SF_MRN011 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.800664', 'needs_recoding': False, 'human_address': '{""address"":""FRANCISCO ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.44455'}"
Verizon Wireless,414151,SF_MRN012 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.800108', 'needs_recoding': False, 'human_address': '{""address"":""CHESTNUT ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.442797'}"
Verizon Wireless,414152,SF MARINA 013,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.799309', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.444523'}"
Verizon Wireless,414153,SF MARINA 014,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.802636', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.430026'}"
Verizon Wireless,414154,SF_MRN015 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.801614', 'needs_recoding': False, 'human_address': '{""address"":""OCTAVIA ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.429533'}"
Verizon Wireless,414155,SF MARINA 016,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.800962', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.431191'}"
Verizon Wireless,414156,SF_MRN017 - A,TBD,TBD,TBD,TBD,Poles,,"Voice, High Speed Data",,,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,"{'latitude': '37.801344', 'needs_recoding': False, 'human_address': '{""address"":""CHESTNUT ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.432924'}"
